LECROYWS44MXs-B,57124,Waveform
Segments,1,SegmentSize,10001
Segment,TrigTime,TimeSinceSegment1
#1,14-Dec-2021 16:17:22,0                 
Time,Ampl
0.00015518,-0.0775141
0.0001552,-0.0694526
0.00015522,-0.0688325
0.00015524,-0.0787543
0.00015526,-0.0899163
0.00015528,-0.0682124
0.0001553,-0.0626314
0.00015532,-0.0750336
0.00015534,-0.0818549
0.00015536,-0.0775141
0.00015538,-0.0756537
0.0001554,-0.0675923
0.00015542,-0.0700727
0.00015544,-0.0713129
0.00015546,-0.0682124
0.00015548,-0.0620113
0.0001555,-0.0793744
0.00015552,-0.066352
0.00015554,-0.0793744
0.00015556,-0.0756537
0.00015558,-0.0675923
0.0001556,-0.0750336
0.00015562,-0.0781342
0.00015564,-0.0719331
0.00015566,-0.0793744
0.00015568,-0.076894
0.0001557,-0.0750336
0.00015572,-0.0589107
0.00015574,-0.0700727
0.00015576,-0.0861956
0.00015578,-0.0837152
0.0001558,-0.0806146
0.00015582,-0.0762738
0.00015584,-0.0651118
0.00015586,-0.0756537
0.00015588,-0.0843353
0.0001559,-0.0799945
0.00015592,-0.0787543
0.00015594,-0.0651118
0.00015596,-0.0644917
0.00015598,-0.0638716
0.000156,-0.0837152
0.00015602,-0.0775141
0.00015604,-0.0781342
0.00015606,-0.0713129
0.00015608,-0.0725532
0.0001561,-0.0812347
0.00015612,-0.0713129
0.00015614,-0.0855755
0.00015616,-0.082475
0.00015618,-0.0737934
0.0001562,-0.0787543
0.00015622,-0.0713129
0.00015624,-0.0744135
0.00015626,-0.0632515
0.00015628,-0.0849554
0.0001563,-0.0781342
0.00015632,-0.0775141
0.00015634,-0.0694526
0.00015636,-0.0644917
0.00015638,-0.066352
0.0001564,-0.082475
0.00015642,-0.0787543
0.00015644,-0.0657319
0.00015646,-0.0762738
0.00015648,-0.076894
0.0001565,-0.0576705
0.00015652,-0.0694526
0.00015654,-0.0818549
0.00015656,-0.0874359
0.00015658,-0.0731733
0.0001566,-0.0675923
0.00015662,-0.0651118
0.00015664,-0.0787543
0.00015666,-0.076894
0.00015668,-0.0737934
0.0001567,-0.0626314
0.00015672,-0.0725532
0.00015674,-0.0843353
0.00015676,-0.0644917
0.00015678,-0.0719331
0.0001568,-0.0911565
